test_id,file,function,line,async,assertions,status_code_assertions,http_methods,endpoint_literals,parametrized,decorators,execution_status,execution_cases,passed_cases,execution_evidence,evidence
tests/test_dynamic_forms_migration.py::test_dynamic_forms_migration_has_safe_calculation_and_component_allowlists,tests/test_dynamic_forms_migration.py,test_dynamic_forms_migration_has_safe_calculation_and_component_allowlists,58,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_dynamic_forms_migration.py:58
tests/test_dynamic_forms_migration.py::test_dynamic_forms_migration_materializes_every_governed_entity,tests/test_dynamic_forms_migration.py,test_dynamic_forms_migration_materializes_every_governed_entity,26,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_dynamic_forms_migration.py:26
tests/test_dynamic_forms_migration.py::test_dynamic_forms_rollback_is_transactional_and_removes_schema_last,tests/test_dynamic_forms_migration.py,test_dynamic_forms_rollback_is_transactional_and_removes_schema_last,68,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_dynamic_forms_migration.py:68
tests/test_erp_domain.py::test_erp_payables_receivables_and_reconciliation_journey,tests/test_erp_domain.py,test_erp_payables_receivables_and_reconciliation_journey,21,False,20,11,GET;POST,/actions/approve_payment;/actions/receive;/actions/reconcile;/actions/settle;/events/outbox;/resources/accounts;/resources/cost_centers;/resources/payables;/resources/payables/;/resources/receivables;/resources/receivables/,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_erp_domain.py:21
tests/test_erp_event_catalog.py::test_erp_catalog_declares_runtime_domain_events,tests/test_erp_event_catalog.py,test_erp_catalog_declares_runtime_domain_events,9,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_erp_event_catalog.py:9
tests/test_event_contract.py::test_build_event_envelope_declares_required_contract,tests/test_event_contract.py,test_build_event_envelope_declares_required_contract,48,False,14,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_event_contract.py:48
tests/test_event_contract.py::test_every_persisted_domain_event_uses_the_shared_contract,tests/test_event_contract.py,test_every_persisted_domain_event_uses_the_shared_contract,104,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_event_contract.py:104
tests/test_event_contract.py::test_sanitize_event_payload_redacts_nested_credentials,tests/test_event_contract.py,test_sanitize_event_payload_redacts_nested_credentials,17,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_event_contract.py:17
tests/test_event_contract.py::test_sqlite_outbox_persists_envelope_and_original_idempotency,tests/test_event_contract.py,test_sqlite_outbox_persists_envelope_and_original_idempotency,82,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_event_contract.py:82
tests/test_frontend_journeys_contract.py::test_frontend_contract_links_to_existing_e2e_and_pytest_evidence,tests/test_frontend_journeys_contract.py,test_frontend_contract_links_to_existing_e2e_and_pytest_evidence,144,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_frontend_journeys_contract.py:144
tests/test_frontend_journeys_contract.py::test_frontend_journeys_contract_covers_phase_4_apps,tests/test_frontend_journeys_contract.py,test_frontend_journeys_contract_covers_phase_4_apps,26,False,12,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_frontend_journeys_contract.py:26
tests/test_frontend_journeys_contract.py::test_frontend_shell_package_names_match_contract,tests/test_frontend_journeys_contract.py,test_frontend_shell_package_names_match_contract,52,False,9,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_frontend_journeys_contract.py:52
tests/test_frontend_journeys_contract.py::test_phase_4_live_shells_do_not_keep_obsolete_next_steps,tests/test_frontend_journeys_contract.py,test_phase_4_live_shells_do_not_keep_obsolete_next_steps,123,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_frontend_journeys_contract.py:123
tests/test_frontend_journeys_contract.py::test_phase_4_shells_are_wired_to_declared_api_hub_routes,tests/test_frontend_journeys_contract.py,test_phase_4_shells_are_wired_to_declared_api_hub_routes,82,False,5,0,,/,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_frontend_journeys_contract.py:82
tests/test_frontend_journeys_contract.py::test_phase_4_shells_have_playwright_coverage_declared,tests/test_frontend_journeys_contract.py,test_phase_4_shells_have_playwright_coverage_declared,110,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_frontend_journeys_contract.py:110
tests/test_git_sync_gate.py::test_git_sync_python_gate_accepts_an_ahead_explicit_branch_when_allowed,tests/test_git_sync_gate.py,test_git_sync_python_gate_accepts_an_ahead_explicit_branch_when_allowed,26,False,0,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_git_sync_gate.py:26
tests/test_git_sync_gate.py::test_git_sync_python_gate_compiles,tests/test_git_sync_gate.py,test_git_sync_python_gate_compiles,18,False,0,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_git_sync_gate.py:18
tests/test_git_sync_gate.py::test_git_sync_python_gate_uses_upstream_branch_by_default,tests/test_git_sync_gate.py,test_git_sync_python_gate_uses_upstream_branch_by_default,44,False,0,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_git_sync_gate.py:44
tests/test_git_sync_gate.py::test_git_sync_workflow_uses_python_gate,tests/test_git_sync_gate.py,test_git_sync_workflow_uses_python_gate,9,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_git_sync_gate.py:9
tests/test_google_cloud_control.py::test_google_cloud_auth_status_reports_adc_without_printing_token,tests/test_google_cloud_control.py,test_google_cloud_auth_status_reports_adc_without_printing_token,24,False,5,0,,/usr/bin/gcloud,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_google_cloud_control.py:24
tests/test_google_cloud_control.py::test_google_cloud_auth_status_warns_about_unresponsive_windows_gcloud,tests/test_google_cloud_control.py,test_google_cloud_auth_status_warns_about_unresponsive_windows_gcloud,57,False,6,0,,/mnt/c;/mnt/c/Program Files (x86)/Google/Cloud SDK/google-cloud-sdk/bin/gcloud,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_google_cloud_control.py:57
tests/test_google_cloud_control.py::test_google_cloud_profile_is_active_and_non_destructive,tests/test_google_cloud_control.py,test_google_cloud_profile_is_active_and_non_destructive,7,False,13,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_google_cloud_control.py:7
tests/test_hr_domain.py::test_hr_employee_payroll_and_training_journey,tests/test_hr_domain.py,test_hr_employee_payroll_and_training_journey,21,False,13,7,GET;POST,/actions/close;/actions/complete;/events/outbox;/resources/courses;/resources/courses/;/resources/employees;/resources/payroll_runs;/resources/payroll_runs/,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_hr_domain.py:21
tests/test_identity_event_catalog.py::test_identity_catalog_declares_runtime_domain_events,tests/test_identity_event_catalog.py,test_identity_catalog_declares_runtime_domain_events,9,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_event_catalog.py:9
tests/test_identity_jobs_domain.py::test_ctps_text_extraction_marks_document_import_without_external_claim,tests/test_identity_jobs_domain.py,test_ctps_text_extraction_marks_document_import_without_external_claim,81,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_jobs_domain.py:81
tests/test_identity_jobs_domain.py::test_identity_public_registration_preserves_duplicate_controls,tests/test_identity_jobs_domain.py,test_identity_public_registration_preserves_duplicate_controls,31,False,3,2,POST,/registrations,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_jobs_domain.py:31
tests/test_identity_jobs_domain.py::test_identity_public_registration_rejects_invalid_document_and_phone,tests/test_identity_jobs_domain.py,test_identity_public_registration_rejects_invalid_document_and_phone,53,False,4,2,POST,/registrations,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_jobs_domain.py:53
tests/test_identity_jobs_domain.py::test_jobs_active_business_can_publish_vacancy_for_candidates,tests/test_identity_jobs_domain.py,test_jobs_active_business_can_publish_vacancy_for_candidates,169,False,16,8,GET;POST,/actions/publish;/actions/review;/actions/schedule_interview;/actions/shortlist;/events/outbox;/resources/applications;/resources/applications/;/resources/job_postings;/resources/job_postings/;/resources/resumes;/vacancies,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_jobs_domain.py:169
tests/test_identity_jobs_domain.py::test_jobs_ctps_pdf_is_encrypted_and_downloadable_only_by_owner,tests/test_identity_jobs_domain.py,test_jobs_ctps_pdf_is_encrypted_and_downloadable_only_by_owner,280,False,6,2,GET;POST,/content;/documents/;/imports/ctps-digital;/resources/resumes;/resumes/,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_jobs_domain.py:280
tests/test_identity_jobs_domain.py::test_jobs_curriculum_provenance_recruiter_gate_and_ctps_document,tests/test_identity_jobs_domain.py,test_jobs_curriculum_provenance_recruiter_gate_and_ctps_document,98,False,10,5,GET;POST,/imports/ctps-digital;/recruiting/resumes/;/resources/employment_records;/resources/resumes;/resumes/,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_jobs_domain.py:98
tests/test_identity_jobs_domain.py::test_jobs_requires_document_secret_in_production,tests/test_identity_jobs_domain.py,test_jobs_requires_document_secret_in_production,331,False,0,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_jobs_domain.py:331
tests/test_identity_session_security.py::test_login_creates_hashed_server_session_and_short_lived_access_token,tests/test_identity_session_security.py,test_login_creates_hashed_server_session_and_short_lived_access_token,39,False,9,2,GET;POST,/auth/login;/resources/sessions,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_session_security.py:39
tests/test_identity_session_security.py::test_mfa_rejects_cross_account_enrollment_and_fake_sms_delivery,tests/test_identity_session_security.py,test_mfa_rejects_cross_account_enrollment_and_fake_sms_delivery,198,False,2,2,POST,/mfa/setup,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_session_security.py:198
tests/test_identity_session_security.py::test_refresh_revokes_session_when_device_fingerprint_changes,tests/test_identity_session_security.py,test_refresh_revokes_session_when_device_fingerprint_changes,117,False,2,1,POST,/auth/login;/auth/refresh,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_session_security.py:117
tests/test_identity_session_security.py::test_refresh_rotates_token_rejects_replay_and_logout_revokes_session,tests/test_identity_session_security.py,test_refresh_rotates_token_rejects_replay_and_logout_revokes_session,70,False,5,4,POST,/auth/login;/auth/logout;/auth/refresh,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_session_security.py:70
tests/test_identity_session_security.py::test_totp_setup_encrypts_secret_verifies_real_code_and_rejects_replay,tests/test_identity_session_security.py,test_totp_setup_encrypts_secret_verifies_real_code_and_rejects_replay,141,False,11,3,GET;POST,/auth/login;/mfa/setup;/mfa/verify;/resources/identity_verifications,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_identity_session_security.py:141
tests/test_incident_response_runbooks.py::test_critical_incidents_require_postmortem_and_recovery_tests_exist,tests/test_incident_response_runbooks.py,test_critical_incidents_require_postmortem_and_recovery_tests_exist,44,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_incident_response_runbooks.py:44
tests/test_incident_response_runbooks.py::test_incident_response_runbooks_cover_critical_classes_without_sensitive_payloads,tests/test_incident_response_runbooks.py,test_incident_response_runbooks_cover_critical_classes_without_sensitive_payloads,21,False,14,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_incident_response_runbooks.py:21
tests/test_incident_response_runbooks.py::test_incident_runbooks_reference_existing_operational_sections,tests/test_incident_response_runbooks.py,test_incident_runbooks_reference_existing_operational_sections,57,False,6,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_incident_response_runbooks.py:57
tests/test_integration_provider_matrix.py::test_integration_environment_profiles_gate_promotion,tests/test_integration_provider_matrix.py,test_integration_environment_profiles_gate_promotion,102,False,20,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_integration_provider_matrix.py:102
tests/test_integration_provider_matrix.py::test_integration_provider_matrix_is_complete_and_secret_safe,tests/test_integration_provider_matrix.py,test_integration_provider_matrix_is_complete_and_secret_safe,46,False,19,0,GET,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_integration_provider_matrix.py:46
tests/test_integration_sandbox_adapters.py::test_ai_agent_sandbox_emits_model_run_completed,tests/test_integration_sandbox_adapters.py,test_ai_agent_sandbox_emits_model_run_completed,136,False,4,0,,,False,,não consta nos relatórios de execução,0,0,,tests/test_integration_sandbox_adapters.py:136
tests/test_integration_sandbox_adapters.py::test_all_matrix_sandbox_adapters_are_implemented,tests/test_integration_sandbox_adapters.py,test_all_matrix_sandbox_adapters_are_implemented,18,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_integration_sandbox_adapters.py:18
tests/test_integration_sandbox_adapters.py::test_identity_verification_sandbox_hashes_sensitive_inputs,tests/test_integration_sandbox_adapters.py,test_identity_verification_sandbox_hashes_sensitive_inputs,28,False,8,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_integration_sandbox_adapters.py:28
tests/test_integration_sandbox_adapters.py::test_maps_ctps_health_and_api_hub_sandboxes_are_deterministic,tests/test_integration_sandbox_adapters.py,test_maps_ctps_health_and_api_hub_sandboxes_are_deterministic,103,False,11,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_integration_sandbox_adapters.py:103
tests/test_integration_sandbox_adapters.py::test_psp_fiscal_and_supplier_sandboxes_emit_domain_events,tests/test_integration_sandbox_adapters.py,test_psp_fiscal_and_supplier_sandboxes_emit_domain_events,78,False,12,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_integration_sandbox_adapters.py:78
tests/test_integration_sandbox_adapters.py::test_sandbox_results_include_audit_record_without_raw_sensitive_input,tests/test_integration_sandbox_adapters.py,test_sandbox_results_include_audit_record_without_raw_sensitive_input,53,False,11,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_integration_sandbox_adapters.py:53
